RowName,NameValue,bFeminine,bMasculine,Population,EthnicGroups
takoda_513,Takoda,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
takoda_514,Takoda,False,True,0.017,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
takumi_515,Takumi,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
tala_516,Tala,True,False,0.016,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
tala_517,Tala,True,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
tamaki_518,Tamaki,True,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
tamaya_519,Tamaya,True,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
taro_520,Taro,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
tasunke_521,Tasunke,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
tawa_522,Tawa,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
tayen_523,Tayen,True,False,0.01,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
taylor_524,Taylor,True,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
taylor_525,Taylor,True,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
teresa_526,Teresa,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
thomas_527,Thomas,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
timothy_528,Timothy,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
timothy_529,Timothy,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
tiva_530,Tiva,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
tomoko_531,Tomoko,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
toru_532,Toru,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
toshi_533,Toshi,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
tsubasa_534,Tsubasa,True,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
tsula_535,Tsula,True,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
tusya_536,Tusya,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
ulani_537,Ulani,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
ulani_538,Ulani,True,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
ululani_539,Ululani,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
ululani_540,Ululani,True,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
uluwehi_541,Uluwehi,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
uluwehi_542,Uluwehi,True,False,0.008,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
valeria_543,Valeria,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
veronica_544,Veronica,True,False,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
victor_545,Victor,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
victoria_546,Victoria,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
wai_547,Wai,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
wai_548,Wai,True,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
waipuna_549,Waipuna,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
waipuna_550,Waipuna,True,False,0.007,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
wana_551,Wana,True,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
wapi_552,Wapi,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
wapi_553,Wapi,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
wapi_554,Wapi,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
wapi_555,Wapi,True,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
wicasa_556,Wicasa,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
william_557,William,False,True,0.017,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
winona_558,Winona,True,False,0.008,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
wynona_559,Wynona,True,False,0.007,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
xavier_560,Xavier,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
yoki_561,Yoki,True,False,0.017,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
yoko_562,Yoko,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yolanda_563,Yolanda,True,False,0.01,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
yoshi_564,Yoshi,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yoshio_565,Yoshio,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yui_566,Yui,True,False,0.017,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yuji_567,Yuji,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yuki_568,Yuki,True,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yuma_569,Yuma,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yuma_570,Yuma,True,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
yuna_571,Yuna,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yuri_572,Yuri,True,False,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yusuke_573,Yusuke,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
yuto_574,Yuto,False,True,0.017,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
zaltana_575,Zaltana,True,False,0.016,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
